INFO 2025-06-16 16:58:47,398 autoreload Watching for file changes with StatReloader
INFO 2025-06-16 16:58:49,726 autoreload C:\LMS-project\lms-backend\courses\views.py changed, reloading.
INFO 2025-06-16 16:58:50,170 autoreload Watching for file changes with StatReloader
INFO 2025-06-16 16:58:58,662 autoreload C:\LMS-project\lms-backend\courses\views.py changed, reloading.
INFO 2025-06-16 16:58:59,178 autoreload Watching for file changes with StatReloader
INFO 2025-06-16 16:59:06,019 autoreload C:\LMS-project\lms-backend\courses\views.py changed, reloading.
INFO 2025-06-16 16:59:06,816 autoreload Watching for file changes with StatReloader
ERROR 2025-06-16 16:59:54,895 views Error during token refresh: name 'verify_jwt_token' is not defined
ERROR 2025-06-16 16:59:54,897 views Error during token refresh: name 'verify_jwt_token' is not defined
WARNING 2025-06-16 16:59:54,898 log Unauthorized: /api/users/refresh/
WARNING 2025-06-16 16:59:54,899 log Unauthorized: /api/users/refresh/
INFO 2025-06-16 17:03:48,252 auth_utils JWT token generated for user ID 4
INFO 2025-06-16 17:03:48,252 auth_utils Refresh token generated for user ID 4
INFO 2025-06-16 17:03:48,253 views User logged in successfully: krishna420 (ID: 4)
INFO 2025-06-16 17:03:48,259 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:03:48,266 views Profile retrieved successfully for user ID 4
INFO 2025-06-16 17:03:48,315 views Courses retrieved successfully
INFO 2025-06-16 17:03:48,323 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:03:48,335 views Courses retrieved successfully
INFO 2025-06-16 17:03:48,358 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:03:48,361 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:03:48,372 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:03:55,921 views Course retrieved successfully: ID 2
INFO 2025-06-16 17:03:55,936 views Course retrieved successfully: ID 2
INFO 2025-06-16 17:03:55,942 views Ratings retrieved for Course ID 2
INFO 2025-06-16 17:03:55,950 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:03:55,959 views Ratings retrieved for Course ID 2
INFO 2025-06-16 17:03:55,964 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:03:55,968 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:03:55,981 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:03:58,671 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:03:58,694 views User ID 4 enrolled in Course ID 2
INFO 2025-06-16 17:04:41,525 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:04:41,542 views User ID 4 rated Course ID 2
INFO 2025-06-16 17:04:41,556 views Ratings retrieved for Course ID 2
INFO 2025-06-16 17:04:47,749 views Courses retrieved successfully
INFO 2025-06-16 17:04:47,754 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:04:47,768 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:04:47,769 views Courses retrieved successfully
INFO 2025-06-16 17:04:47,785 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:04:47,805 views Enrolled courses retrieved for user ID 4
INFO 2025-06-16 17:04:48,492 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:04:48,507 views Dashboard data retrieved for user ID 4
INFO 2025-06-16 17:04:48,510 auth_utils JWT token verified for user ID 4
INFO 2025-06-16 17:04:48,522 views Dashboard data retrieved for user ID 4
